card,tcg,ck_price,mp_price,ck_pct,mp_pct,units,origin,band
Six,5.43,7.99,4.16,47.145488029465945,-23.388581952117857,1465.0,live,$5-10
"Emeria, the Sky Ruin",5.19,8.49,4.8,63.583815028901725,-7.514450867052033,1783.0,live,$5-10
Into the Flood Maw,2.78,4.49,2.03,61.51079136690649,-26.97841726618705,1776.0,live,$2-5
"Chameleon, Master of Disguise",0.81,0.79,0.18,-2.469135802469138,-77.77777777777779,2026.0,live,$0-1
Wistfulness,6.87,14.99,6.92,118.19505094614269,0.7278020378457034,1810.0,live,$5-10
Animate Dead,5.38,7.49,4.75,39.21933085501859,-11.710037174721188,1821.0,live,$5-10
Pick Your Poison,0.27,0.35,0.15,29.62962962962961,-44.44444444444445,2092.0,live,$0-1
Jet Medallion,11.7,16.99,10.46,45.21367521367521,-10.598290598290586,1432.0,live,$10-20
Goblin Anarchomancer,0.75,2.29,0.31,205.3333333333333,-58.66666666666666,1629.0,live,$0-1
"Chimil, the Inner Sun",10.36,9.49,8.84,-8.397683397683391,-14.671814671814667,1907.0,live,$10-20
Seize the Spoils,0.24,0.35,0.15,45.83333333333333,-37.5,2127.0,live,$0-1
"Haliya, Guided by Light",1.8,4.99,1.53,177.22222222222223,-15.0,1823.0,live,$1-2
Origin of Metalbending,0.23,0.35,0.15,52.17391304347825,-34.78260869565218,2244.0,live,$0-1
Urza's Incubator,18.86,19.99,17.87,5.991516436903495,-5.249204665959695,1456.0,live,$10-20
Enduring Tenacity,12.07,15.99,12.1,32.47721623860812,0.2485501242750568,1422.0,live,$10-20
Farewell,5.34,7.49,4.98,40.2621722846442,-6.741573033707855,1510.0,live,$5-10
Polluted Delta,19.77,27.99,18.97,41.578148710166914,-4.0465351542741566,1751.0,live,$10-20
Burst Lightning,0.29,0.35,0.15,20.689655172413797,-48.27586206896552,2376.0,live,$0-1
Mystic Sanctuary,1.72,2.79,0.87,62.2093023255814,-49.41860465116279,1554.0,live,$1-2
Pongify,3.4,4.99,1.56,46.76470588235296,-54.11764705882353,1474.0,live,$2-5
Swan Song,9.86,13.99,0.26,41.88640973630833,-97.3630831643002,1662.0,live,$5-10
South Wind Avatar,2.0,3.49,1.22,74.50000000000001,-39.0,1512.0,live,$2-5
"Daredevil, Man Without Fear",0.33,0.49,0.15,48.48484848484848,-54.54545454545456,1785.0,live,$0-1
Ruby Medallion,13.79,18.99,11.44,37.70848440899202,-17.04133430021755,1516.0,live,$10-20
War Room,4.46,4.49,3.0500000000000003,0.6726457399103195,-31.614349775784746,2134.0,live,$2-5
The Dawning Archaic,1.31,1.49,0.62,13.740458015267173,-52.67175572519084,1603.0,live,$1-2
Legion Leadership,0.39,1.29,0.15,230.76923076923077,-61.53846153846154,1999.0,live,$0-1
Slumbering Trudge,0.49,0.59,0.15,20.40816326530612,-69.38775510204081,2260.0,live,$0-1
Kami of Whispered Hopes,2.87,3.99,2.81,39.02439024390244,-2.0905923344947754,1864.0,live,$2-5
Sapphire Medallion,8.09,9.49,4.16,17.305315203955505,-48.57849196538936,1401.0,live,$5-10
Slime Against Humanity,1.82,3.99,0.93,119.23076923076924,-48.9010989010989,7730.0,live,$1-2
Baron Helmut Zemo,0.3,0.49,0.15,63.33333333333334,-50.0,2649.0,live,$0-1
"Gorma, the Gullet (Borderless)",2.01,1.99,0.78,-0.9950248756218804,-61.19402985074627,1523.0,live,$2-5
Mossborn Hydra,12.09,15.99,8.33,32.25806451612904,-31.100082712985937,1548.0,live,$10-20
"Muddle, the Ever-Changing (Borderless)",1.05,0.99,0.5,-5.714285714285719,-52.38095238095239,1614.0,live,$1-2
Avengers Disassembled,0.78,2.79,0.45,257.6923076923077,-42.30769230769231,3449.0,live,$0-1
Molten Gatekeeper,0.21,0.59,0.15,180.95238095238096,-28.57142857142857,1957.0,live,$0-1
Generous Ent,2.93,3.99,2.57,36.177474402730375,-12.286689419795232,2729.0,live,$2-5
Flooded Strand,15.96,19.99,14.58,25.250626566416024,-8.646616541353389,1668.0,live,$10-20
Starting Town,7.85,10.99,7.81,40.00000000000001,-0.509554140127389,1678.0,live,$5-10
Snap,3.06,4.49,2.92,46.73202614379085,-4.575163398692815,1594.0,live,$2-5
Wooded Foothills,16.47,23.99,15.78,45.65877352762599,-4.189435336976318,1621.0,live,$10-20
Avengers Tower (Borderless),0.34,0.35,0.15,2.9411764705882213,-55.88235294117647,1916.0,live,$0-1
Pym Particles,0.34,0.59,0.15,73.52941176470587,-55.88235294117647,2688.0,live,$0-1
Scrawling Crawler,6.67,11.99,5.21,79.76011994003,-21.88905547226387,1425.0,live,$5-10
Spelunking,3.92,3.99,3.23,1.785714285714293,-17.602040816326532,1540.0,live,$2-5
Ghostly Prison,5.2,6.49,4.39,24.807692307692307,-15.576923076923086,1859.0,live,$5-10
Quantum Riddler,31.99,57.99,31.63,81.27539856205065,-1.125351672397623,1862.0,live,$20-50
Vicious Rivalry,0.38,0.49,0.15,28.947368421052627,-60.526315789473685,2113.0,live,$0-1
Wastes,1.0,2.29,0.15,129.0,-85.0,4073.0,live,$1-2
Terramorphic Expanse,0.29,0.35,0.15,20.689655172413797,-48.27586206896552,2762.0,live,$0-1
Secret Tunnel,2.95,3.99,1.3,35.25423728813559,-55.93220338983051,1520.0,live,$2-5
The Scarlet Witch (Borderless),4.27,4.49,3.52,5.152224824355987,-17.56440281030444,1381.0,live,$2-5
"Tannuk, Memorial Ensign",0.46,1.29,0.15,180.43478260869568,-67.3913043478261,1609.0,live,$0-1
Gray Merchant of Asphodel,0.88,2.29,0.72,160.22727272727275,-18.181818181818183,2045.0,live,$0-1
Undergrowth Stadium,6.32,7.99,5.21,26.42405063291139,-17.563291139240512,1510.0,live,$5-10
Badgermole Cub,50.34,79.99,49.72,58.89948351211758,-1.2316249503377126,1574.0,live,$50-100
Bloodstained Mire,18.51,23.99,17.01,29.60561858454887,-8.103727714748784,1754.0,live,$10-20
City of Brass,12.17,16.99,10.09,39.60558751027114,-17.091207888249794,1670.0,live,$10-20
Honored Dreyleader,0.32,0.59,0.15,84.37499999999999,-53.125,1899.0,live,$0-1
Three Visits,5.3,6.99,4.94,31.8867924528302,-6.79245283018867,1612.0,live,$5-10
Tend the Pests,0.84,1.49,0.71,77.38095238095238,-15.476190476190476,1579.0,live,$0-1
Lightning Greaves,4.48,5.99,3.87,33.70535714285713,-13.616071428571436,1650.0,live,$2-5
Teacher's Pest,0.28,0.35,0.15,24.999999999999982,-46.42857142857144,2007.0,live,$0-1
"Michelangelo, Weirdness to 11",3.26,4.49,3.03,37.73006134969327,-7.05521472392638,1446.0,live,$2-5
Shifting Woodland,6.27,7.99,4.41,27.43221690590113,-29.66507177033492,1532.0,live,$5-10
Wisdom of Ages,0.31,0.49,0.15,58.06451612903225,-51.61290322580645,1680.0,live,$0-1
"Blech, Loafing Pest (Borderless)",2.4,1.99,0.98,-17.083333333333332,-59.16666666666666,1386.0,live,$2-5
Psychic Frog,5.67,8.49,4.39,49.73544973544974,-22.574955908289247,1875.0,live,$5-10
Jumbo Cactuar,4.44,5.99,2.85,34.909909909909906,-35.810810810810814,1418.0,live,$2-5
Scurry Oak,2.51,3.49,1.23,39.04382470119524,-50.99601593625498,1536.0,live,$2-5
Bogwater Lumaret,0.27,0.35,0.15,29.62962962962961,-44.44444444444445,1990.0,live,$0-1
Dismember,2.51,3.49,1.92,39.04382470119524,-23.505976095617527,1462.0,live,$2-5
Island (0263) (Borderless),1.12,2.99,0.52,166.9642857142857,-53.57142857142857,3445.0,live,$1-2
Doom Reigns Supreme,0.33,0.49,0.15,48.48484848484848,-54.54545454545456,1917.0,live,$0-1
Echoes of Eternity,2.35,2.49,0.53,5.957446808510643,-77.4468085106383,2303.0,live,$2-5
Nature's Lore,2.75,4.49,2.58,63.27272727272728,-6.181818181818179,1845.0,live,$2-5
Springleaf Parade,8.68,12.99,8.32,49.65437788018434,-4.1474654377880125,2024.0,live,$5-10
Mountain (0265) (Borderless),1.65,3.99,1.27,141.81818181818184,-23.030303030303028,3615.0,live,$1-2
Earthbender Ascension,2.08,2.99,1.47,43.75000000000001,-29.32692307692308,1662.0,live,$2-5
Moonmist,2.03,2.49,0.93,22.66009852216751,-54.18719211822659,2100.0,live,$2-5
Dreamtide Whale,2.31,3.99,1.39,72.72727272727273,-39.82683982683983,1491.0,live,$2-5
Colorstorm Stallion,0.37,0.49,0.15,32.432432432432435,-59.45945945945946,2002.0,live,$0-1
Arcane Signet,0.64,1.29,0.45,101.5625,-29.6875,2345.0,live,$0-1
Drumbellower,1.83,2.49,1.55,36.06557377049181,-15.300546448087433,1925.0,live,$1-2
Avengers Assemble!,1.01,2.79,0.52,176.23762376237624,-48.51485148514851,1563.0,live,$1-2
Pox Plague,0.33,0.49,0.15,48.48484848484848,-54.54545454545456,1623.0,live,$0-1
Wildgrowth Archaic,0.33,0.49,0.15,48.48484848484848,-54.54545454545456,2160.0,live,$0-1
Sheltered by Ghosts,1.5,2.79,0.92,86.0,-38.66666666666666,2245.0,live,$1-2
Branching Evolution,6.79,9.99,5.72,47.12812960235641,-15.758468335787928,1314.0,live,$5-10
"Irma, Part-Time Mutant",4.81,7.49,4.12,55.71725571725573,-14.345114345114334,1712.0,live,$2-5
Price of Freedom,0.51,1.99,0.15,290.19607843137254,-70.58823529411764,3082.0,live,$0-1
Hardened Scales,2.24,3.99,1.91,78.12499999999999,-14.732142857142868,1796.0,live,$2-5
Kid Loki,0.27,0.35,0.15,29.62962962962961,-44.44444444444445,2052.0,live,$0-1
"Loki, God of Mischief (Borderless)",6.93,9.99,5.3,44.15584415584416,-23.52092352092352,1600.0,live,$5-10
Fyndhorn Elves,2.21,3.49,2.34,57.91855203619911,5.882352941176466,1599.0,live,$2-5
Blasphemous Act,0.81,1.99,0.72,145.67901234567898,-11.11111111111112,2026.0,live,$0-1
Stargaze,0.2,0.35,0.15,74.99999999999997,-25.000000000000007,1717.0,live,$0-1
"Attuma, Atlantean Warlord",0.31,0.35,0.15,12.903225806451609,-51.61290322580645,1685.0,live,$0-1
Super Intelligence,0.31,0.35,0.15,12.903225806451609,-51.61290322580645,2789.0,live,$0-1
"Storm, Windrider (Borderless)",2.82,3.49,1.86,23.758865248226964,-34.042553191489354,1329.0,live,$2-5
Grab the Prize,0.38,1.99,0.15,423.6842105263157,-60.526315789473685,2830.0,live,$0-1
"Green Goblin, Nemesis (Borderless)",16.18,15.99,12.64,-1.1742892459826917,-21.878862793572303,1433.0,live,$10-20
The Coming of Galactus,1.31,2.79,1.03,112.9770992366412,-21.37404580152672,1666.0,live,$1-2
Sneaky Snacker,0.29,0.79,0.15,172.41379310344828,-48.27586206896552,4301.0,live,$0-1
"Scriv, the Obligator (Borderless)",0.86,1.29,0.39,50.000000000000014,-54.65116279069767,1553.0,live,$0-1
Blood Artist,2.13,3.99,2.17,87.32394366197185,1.8779342723004715,1812.0,live,$2-5
"Tippy-Toe, Terrific Partner",6.05,9.49,5.19,56.85950413223141,-14.21487603305784,1284.0,live,$5-10
Turbulent Springs,4.76,6.49,4.43,36.34453781512606,-6.9327731092437,1681.0,live,$2-5
Wave Goodbye,1.98,2.29,0.92,15.65656565656566,-53.535353535353536,1715.0,live,$1-2
Pearl Medallion,5.43,6.99,4.5200000000000005,28.72928176795581,-16.758747697974204,1312.0,live,$5-10
"Berta, Wise Extrapolator",0.29,0.49,0.15,68.96551724137932,-48.27586206896552,1531.0,live,$0-1
Reconnaissance,3.78,7.99,4.16,111.3756613756614,10.052910052910065,1381.0,live,$2-5
Spire Garden,6.41,8.49,4.86,32.44929797191888,-24.180967238689544,1381.0,live,$5-10
Storm-Kiln Artist,1.4,2.29,1.37,63.57142857142859,-2.142857142857129,1756.0,live,$1-2
Construct a Cosmic Cube,0.34,0.49,0.15,44.11764705882352,-55.88235294117647,1877.0,live,$0-1
Eclipsed Steppe,2.82,5.49,2.31,94.6808510638298,-18.085106382978715,1751.0,live,$2-5
Sphere Grid,8.34,10.99,8.46,31.774580335731414,1.4388489208633213,1376.0,live,$5-10
Rogue's Passage,0.41,0.99,0.39,141.46341463414635,-4.878048780487796,2327.0,live,$0-1
Multiversal Incursion,1.25,2.29,1.0,83.2,-20.0,1680.0,live,$1-2
Monument to Endurance,20.7,29.99,17.66,44.87922705314009,-14.685990338164247,1330.0,live,$20-50
"Mutagen Man, Living Ooze",1.6,2.29,0.78,43.125,-51.24999999999999,1397.0,live,$1-2
Rise of the Dark Realms,3.87,6.49,3.49,67.70025839793283,-9.81912144702842,1491.0,live,$2-5
Monologue Tax,1.86,2.49,1.17,33.87096774193549,-37.09677419354839,1950.0,live,$1-2
"Quicksilver, Brash Blur",0.36,0.49,0.15,36.11111111111112,-58.333333333333336,2640.0,live,$0-1
Propaganda,2.63,3.49,2.6,32.699619771863134,-1.1406844106463805,1438.0,live,$2-5
Grapeshot,0.28,0.59,0.22,110.71428571428568,-21.428571428571438,1781.0,live,$0-1
Archmage of Runes,3.15,4.99,2.86,58.412698412698425,-9.20634920634921,1361.0,live,$2-5
Twinflame,0.86,0.99,0.41,15.116279069767444,-52.32558139534884,2048.0,live,$0-1
Stroke of Midnight,0.36,0.79,0.2,119.44444444444446,-44.44444444444444,1773.0,live,$0-1
Lotus Field,2.45,3.49,2.08,42.44897959183673,-15.102040816326534,1794.0,live,$2-5
Counterspell,2.58,3.99,2.56,54.65116279069768,-0.7751937984496131,1514.0,live,$2-5
Reanimate,7.45,12.99,7.57,74.36241610738254,1.6107382550335587,1388.0,live,$5-10
Witch's Cottage,0.93,1.79,0.76,92.47311827956987,-18.27956989247312,1503.0,live,$0-1
Marauding Blight-Priest,0.35,0.39,0.15,11.42857142857144,-57.14285714285714,1678.0,live,$0-1
The Vision (Borderless),2.51,3.49,1.45,39.04382470119524,-42.23107569721115,1334.0,live,$2-5
Goldvein Hydra,2.97,4.49,2.34,51.178451178451176,-21.21212121212122,1607.0,live,$2-5
Disdainful Stroke,0.21,0.35,0.15,66.66666666666666,-28.57142857142857,1692.0,live,$0-1
Talisman of Creativity,2.13,2.99,1.77,40.37558685446011,-16.90140845070422,1735.0,live,$2-5
Emerald Medallion,3.42,4.99,3.12,45.90643274853802,-8.771929824561399,1360.0,live,$2-5
"Aurelia, the Warleader",4.61,5.49,3.5,19.088937093275486,-24.07809110629068,1438.0,live,$2-5
"Kediss, Emberclaw Familiar",4.8,9.49,4.99,97.70833333333334,3.9583333333333415,1330.0,live,$2-5
Negate,0.34,0.35,0.15,2.9411764705882213,-55.88235294117647,1740.0,live,$0-1
Walking Ballista,7.24,8.99,7.47,24.171270718232044,3.1767955801104906,1355.0,live,$5-10
Sylvan Safekeeper,6.44,7.99,4.13,24.068322981366457,-35.86956521739131,1315.0,live,$5-10
Mana Geyser,1.23,2.79,1.05,126.82926829268293,-14.634146341463412,1839.0,live,$1-2
Vision of Love,0.26,0.35,0.15,34.615384615384606,-42.30769230769232,2886.0,live,$0-1
Chomping Changeling,1.23,1.99,0.45,61.78861788617886,-63.41463414634146,1668.0,live,$1-2
"Sanar, Unfinished Genius",0.29,0.35,0.15,20.689655172413797,-48.27586206896552,1701.0,live,$0-1
Scorched Geyser,1.65,2.49,1.04,50.90909090909093,-36.96969696969696,1680.0,live,$1-2
Adaptive Omnitool,1.71,3.49,1.68,104.09356725146202,-1.7543859649122824,1787.0,live,$1-2
High Fae Trickster,4.18,8.49,4.16,103.11004784688996,-0.4784688995215209,1279.0,live,$2-5
Sword of the Animist,5.48,6.49,5.19,18.43065693430656,-5.291970802919709,1347.0,live,$5-10
Crime Novelist,1.03,1.99,0.44,93.20388349514562,-57.28155339805826,1730.0,live,$1-2
"Raph & Mikey, Troublemakers",2.67,5.49,1.04,105.6179775280899,-61.048689138576776,1515.0,live,$2-5
Authority of the Consuls,4.57,6.49,4.11,42.01312910284464,-10.065645514223194,1369.0,live,$2-5
Springleaf Drum,0.35,0.99,0.15,182.8571428571429,-57.14285714285714,1801.0,live,$0-1
Pursue the Past,0.23,0.35,0.15,52.17391304347825,-34.78260869565218,2500.0,live,$0-1
Super-Adaptoid,0.37,0.49,0.15,32.432432432432435,-59.45945945945946,2063.0,live,$0-1
Sazh's Chocobo,0.88,0.49,0.15,-44.31818181818182,-82.95454545454545,1851.0,live,$0-1
Peregrin Took,0.99,1.49,0.31,50.505050505050505,-68.68686868686868,1387.0,live,$0-1
Beledros Witherbloom,1.57,2.79,1.01,77.70700636942675,-35.668789808917204,1670.0,live,$1-2
World War Hulk (Borderless),3.48,3.99,2.26,14.65517241379311,-35.05747126436782,1380.0,live,$2-5
Pitiless Plunderer,4.88,5.49,3.33,12.500000000000004,-31.762295081967213,1876.0,live,$2-5
"Captain America, Wings of Freedom (Borderless)",2.1,1.99,0.46,-5.238095238095243,-78.0952380952381,1265.0,live,$2-5
Lorehold Charm,0.24,0.35,0.15,45.83333333333333,-37.5,1848.0,live,$0-1
"Ironheart, Clever Champion (Borderless)",2.37,1.99,1.42,-16.03375527426161,-40.084388185654014,1291.0,live,$2-5
Sundown Pass (Borderless),2.21,3.99,1.82,80.54298642533938,-17.647058823529406,1347.0,live,$2-5
Arena of Glory,7.62,11.99,6.7700000000000005,57.3490813648294,-11.154855643044614,1438.0,live,$5-10
Metastatic Evangel,0.38,0.79,0.15,107.89473684210526,-60.526315789473685,1444.0,live,$0-1
Innkeeper's Talent,7.87,12.99,7.28,65.0571791613723,-7.496823379923759,1258.0,live,$5-10
Path of Ancestry,0.25,0.35,0.15,39.99999999999999,-40.0,1985.0,live,$0-1
Seeker of Skybreak,4.52,6.49,3.85,43.5840707964602,-14.823008849557512,2598.0,live,$2-5
Repulsive Mutation,0.71,1.79,0.62,152.11267605633805,-12.676056338028166,1361.0,live,$0-1
Bala Ged Recovery,6.15,7.99,6.18,29.918699186991866,0.4878048780487701,1250.0,live,$5-10
"Doctor Octopus, Master Planner",9.58,8.99,7.28,-6.158663883089769,-24.00835073068893,1349.0,live,$5-10
Consult the Star Charts,2.41,5.49,2.29,127.80082987551866,-4.979253112033199,1912.0,live,$2-5
Turbulent Steppe,3.78,6.49,3.12,71.69312169312171,-17.460317460317455,1643.0,live,$2-5
"Iron Man, Master of Machines",0.29,0.35,0.15,20.689655172413797,-48.27586206896552,1481.0,live,$0-1
Stensian Sanguinist,4.62,8.49,4.09,83.76623376623377,-11.471861471861477,1342.0,live,$2-5
"Kutzil, Malamet Exemplar (Showcase)",2.13,3.99,2.03,87.32394366197185,-4.694835680751178,1469.0,live,$2-5
Monica Rambeau,1.3,2.99,1.04,130.0,-20.0,1487.0,live,$1-2
Swamp (0264) (Borderless),1.36,2.29,0.96,68.38235294117646,-29.41176470588236,3269.0,live,$1-2
Vivi Ornitier,37.6,42.99,33.28,14.335106382978724,-11.48936170212766,1292.0,live,$20-50
Swamp (0300),0.3,1.29,0.15,330.0,-50.0,4263.0,live,$0-1
"Longshot, Rebel Bowman",8.63,12.99,6.78,50.521436848203926,-21.43684820393975,1260.0,live,$5-10
Bloodline Bidding,2.17,2.49,1.29,14.746543778801858,-40.55299539170507,1450.0,live,$2-5
Preordain,2.49,2.99,1.01,20.08032128514056,-59.43775100401607,1377.0,live,$2-5
Flare of Duplication,1.69,2.29,1.08,35.502958579881664,-36.094674556213015,1854.0,live,$1-2
Eldrazi Conscription,1.23,1.79,0.68,45.52845528455285,-44.71544715447154,2012.0,live,$1-2
Flashback (Extended Art),5.99,8.99,4.76,50.08347245409015,-20.534223706176967,1275.0,live,$5-10
Fellwar Stone,1.01,1.79,0.72,77.22772277227723,-28.71287128712872,2052.0,live,$1-2
Iridescent Hornbeetle,0.33,0.99,0.15,199.99999999999997,-54.54545454545456,1666.0,live,$0-1
Shamanic Revelation,1.57,2.49,0.97,58.59872611464969,-38.21656050955414,1234.0,live,$1-2
Aftermath Analyst,0.81,0.99,0.7000000000000001,22.22222222222221,-13.580246913580243,1370.0,live,$0-1
Thor Odinson,0.28,0.35,0.15,24.999999999999982,-46.42857142857144,1545.0,live,$0-1
Deathcap Glade (Borderless),2.36,4.49,2.08,90.2542372881356,-11.864406779661008,1300.0,live,$2-5
"Sram, Senior Edificer",0.78,1.49,0.58,91.025641025641,-25.64102564102565,1971.0,live,$0-1
Inspiring Call,0.36,0.69,0.15,91.66666666666666,-58.333333333333336,1387.0,live,$0-1
Changeling Outcast,1.71,1.49,1.29,-12.865497076023392,-24.561403508771924,1649.0,live,$1-2
Sheoldred's Edict,2.17,2.49,1.0,14.746543778801858,-53.91705069124424,1306.0,live,$2-5
Artist's Talent,4.94,9.99,4.36,102.22672064777328,-11.74089068825911,1386.0,live,$2-5
Emergence Zone,4.17,5.99,3.85,43.64508393285372,-7.67386091127098,1345.0,live,$2-5
Gitaxian Probe,3.77,4.99,3.12,32.360742705570296,-17.241379310344826,1300.0,live,$2-5
"Veyran, Voice of Duality",1.63,3.99,0.98,144.78527607361966,-39.87730061349693,1639.0,live,$1-2
Clever Concealment,5.52,6.99,5.48,26.63043478260871,-0.7246376811594049,1369.0,live,$5-10
Darksteel Plate,4.58,6.49,4.2,41.70305676855895,-8.296943231441045,1278.0,live,$2-5
Turbulent Moor,5.49,6.49,4.67,18.21493624772313,-14.936247723132972,1568.0,live,$5-10
Arcane Denial,1.78,3.49,1.52,96.06741573033707,-14.606741573033707,1926.0,live,$1-2
Mystic Sanctuary,1.01,2.79,1.02,176.23762376237624,0.990099009900991,1893.0,live,$1-2
Forest (0266) (Borderless),1.07,2.79,0.64,160.74766355140187,-40.18691588785048,3165.0,live,$1-2
Joined Researchers,0.28,0.49,0.15,74.99999999999997,-46.42857142857144,1474.0,live,$0-1
Fiery Inscription,0.43,0.99,0.28,130.2325581395349,-34.88372093023256,1657.0,live,$0-1
Splinter's Technique,1.85,2.99,1.26,61.62162162162163,-31.89189189189189,1416.0,live,$1-2
Stormcarved Coast (Borderless),2.17,3.99,2.29,83.8709677419355,5.529953917050697,1301.0,live,$2-5
Amphibian Downpour,1.5,2.49,0.93,66.00000000000001,-37.99999999999999,1407.0,live,$1-2
Toxic Deluge,5.08,6.49,4.26,27.755905511811022,-16.14173228346457,1542.0,live,$5-10
Gift of the Viper,0.27,0.35,0.15,29.62962962962961,-44.44444444444445,1608.0,live,$0-1
Comforting Counsel,0.35,0.49,0.15,40.00000000000001,-57.14285714285714,1473.0,live,$0-1
"The Sentry, Golden Guardian (Borderless)",1.84,1.79,0.91,-2.7173913043478284,-50.54347826086957,1308.0,live,$1-2
Raph's Jitte - Umezawa's Jitte (Borderless),3.11,7.99,2.07,156.91318327974278,-33.44051446945338,1465.0,live,$2-5
Inkshield,5.1,8.49,4.16,66.47058823529413,-18.4313725490196,1519.0,live,$5-10
Fin Fang Foom,0.28,0.49,0.15,74.99999999999997,-46.42857142857144,2073.0,live,$0-1
Vision Quest,0.3,0.49,0.15,63.33333333333334,-50.0,1938.0,live,$0-1
"Aang, Swift Savior",2.34,3.99,1.32,70.51282051282053,-43.589743589743584,1472.0,live,$2-5
Archaeomancer's Map,1.18,2.29,1.04,94.06779661016952,-11.864406779661008,1574.0,live,$1-2
Big Mother Mouser,3.22,2.29,0.76,-28.881987577639755,-76.3975155279503,1816.0,live,$2-5
Adventurer's Inn,0.34,0.35,0.15,2.9411764705882213,-55.88235294117647,1847.0,live,$0-1
Collective Inferno,1.51,2.49,0.78,64.90066225165563,-48.34437086092715,1427.0,live,$1-2
Airbender Ascension,1.33,2.29,0.44,72.18045112781954,-66.9172932330827,1478.0,live,$1-2
Impolite Entrance,0.32,0.79,0.15,146.875,-53.125,1330.0,live,$0-1
Command Tower,0.4,0.79,0.22,97.5,-45.0,1842.0,live,$0-1
"Primo, the Unbounded (Borderless)",1.26,1.29,0.41,2.3809523809523827,-67.46031746031747,1710.0,live,$1-2
Level Up,2.6,3.49,2.07,34.23076923076923,-20.384615384615397,1383.0,live,$2-5
"Hawkeye, Master Marksman",0.32,0.49,0.15,53.12499999999999,-53.125,2129.0,live,$0-1
Glimpse the Impossible,0.32,0.49,0.15,53.12499999999999,-53.125,1720.0,live,$0-1
Sunpetal Grove,0.34,0.49,0.3,44.11764705882352,-11.764705882352953,1562.0,live,$0-1
Stormchaser's Talent,4.29,8.49,3.89,97.9020979020979,-9.324009324009324,1578.0,live,$2-5
